names        SAM_wt_rep2 SAM_wt_rep1 SAM_sdE3_rep2 SAM_sdE3_rep1 ORE_wt_rep2 ORE_wt_rep1 ORE_sdE3_rep2 ORE_sdE3_rep1 HYB_wt_rep2 HYB_wt_rep1 HYB_sdE3_rep2 HYB_sdE3_rep1
c1065_g1_i1	3045	5046	4584	3756	4361	5264	3685	6123	4907	4234	2877	3827
c1065_g2_i1	3	5	12	3	16	9	13	14	5	0	7	5
c1066_g1_i1	161	238	214	183	272	215	212	259	338	225	180	197
c1067_g1_i1	1507	2547	2261	2130	1694	2139	1535	2616	3185	3193	2531	2700
c1067_g1_i2	145	234	236	186	210	386	216	394	362	265	198	294
c1068_g1_i1	119	244	224	162	175	341	174	327	255	273	199	229
c1069_g1_i1	1	7	7	5	4	8	8	6	6	5	12	5
c106_g1_i1	839	1536	1411	1298	1636	1786	1536	2141	2090	1567	1040	1350
c1070_g1_i1	6	14	9	0	7	7	18	16	24	9	10	7
c1070_g2_i1	358	1228	906	924	1128	933	1083	1447	1710	1128	1011	875
c1072_g1_i1	8	14	21	4	17	10	26	20	46	26	26	37
c1073_g1_i2	1	5	3	3	1	2	3	3	7	3	4	2
c1073_g1_i3	51	161	127	92	132	146	130	198	180	139	126	119
c1074_g1_i1	59	170	104	124	158	189	130	229	190	159	95	101
c1074_g1_i2	90	122	139	120	145	122	108	156	210	121	124	139
c1074_g1_i3	64	72	97	64	92	90	76	90	149	86	89	77
c1075_g1_i1	70	127	127	105	133	102	86	126	204	117	157	128
c1076_g1_i1	286	381	374	354	421	297	390	458	434	260	307	289
c1077_g1_i1	26	55	51	42	95	77	58	83	60	48	29	30
c1078_g1_i1	153	209	170	165	253	228	216	256	396	153	173	143
c1078_g2_i1	465	816	964	686	591	634	555	667	1706	993	1064	927
c1079_g1_i1	32	71	66	44	60	52	141	124	70	55	72	60
c107_g1_i1	6	3	3	4	6	8	8	5	12	6	2	3
c1080_g1_i1	0	0	9	0	0	9	9	0	0	5	4	4
c1081_g1_i1	98	213	147	208	210	183	137	278	226	171	186	176
c1081_g1_i2	0	2	7	8	8	2	5	5	0	3	0	0
c1081_g1_i3	3	1	7	6	16	11	9	12	4	5	3	6
c1082_g1_i1	3	4	3	3	10	3	9	8	2	3	3	1
c1082_g1_i2	5	15	10	17	12	15	19	18	17	10	12	12
c1082_g2_i1	19	31	18	35	40	37	31	57	53	45	46	41
c1082_g2_i2	9	30	20	32	18	28	18	37	31	32	43	19
c1082_g2_i3	12	76	43	72	82	65	80	92	108	74	80	63
c1083_g1_i1	14	65	34	58	50	37	53	58	111	62	56	48
c1083_g1_i2	47	89	101	49	122	109	140	121	194	65	91	90
c1084_g1_i1	48	137	129	73	153	135	150	151	181	115	114	123
c1085_g1_i2	253	294	1044	86	73	12	442	6	9	194	317	3
c1086_g1_i1	1237	2612	2369	2126	2167	2347	2283	3146	3233	1957	2126	1812
c1086_g1_i2	48	115	108	80	102	105	103	130	148	91	81	68
c1087_g1_i1	43	98	76	58	92	81	97	132	136	70	72	69
c1088_g1_i1	20	81	64	49	89	102	102	67	152	81	87	66
c1089_g1_i1	8	14	14	7	12	20	17	31	16	16	8	9
c1089_g1_i2	101	158	174	133	154	133	142	195	239	126	109	102
c1089_g1_i3	146	277	259	255	294	218	236	365	366	244	203	174
c1090_g1_i1	142	229	229	184	250	179	197	289	282	206	170	172
c1090_g1_i2	7	26	21	31	17	24	20	26	31	24	18	24
c1091_g1_i1	0	0	0	0	2	4	4	2	4	2	2	3
c1092_g1_i1	23	48	46	31	66	41	49	77	143	47	40	77
c1092_g2_i1	3	21	23	14	11	6	3	5	97	27	50	33
c1093_g1_i1	20	18	11	15	36	27	23	22	43	6	17	10
c1093_g1_i2	37	82	53	70	81	46	39	70	74	38	46	38
c1094_g1_i1	74	205	138	201	228	156	121	187	142	107	116	104
c1094_g1_i2	64	133	122	102	108	105	84	139	152	84	81	81
c1094_g1_i3	22	43	68	31	29	65	22	63	44	30	25	47
c1094_g1_i4	76	118	120	120	128	123	97	171	145	85	90	79
c1095_g1_i1	71	120	130	103	146	137	86	198	134	113	74	94
c1096_g1_i1	29	48	46	26	12	10	10	16	74	22	58	23
c1097_g1_i1	324	556	564	317	498	525	461	644	680	375	460	477
c1098_g1_i1	271	629	519	467	479	506	554	652	840	470	456	351
c1098_g1_i2	102	309	191	274	318	281	282	365	408	272	280	241
c1098_g1_i3	100	309	186	275	345	315	281	381	433	276	293	252
c1099_g1_i1	90	276	169	260	259	264	246	359	385	233	248	208
c1099_g1_i2	48	105	83	77	94	67	91	103	154	72	88	59
c1099_g1_i3	47	124	93	86	112	77	104	113	166	78	77	61
c109_g1_i1	55	110	99	89	96	101	113	146	179	74	94	72
c109_g1_i2	0	8	6	11	9	16	3	8	14	13	9	3
c10_g1_i1	2	15	3	3	12	8	6	6	12	11	7	8
c1100_g1_i1	11	18	9	10	12	13	2	25	14	10	10	7
c1100_g1_i2	8	24	10	15	35	20	24	34	34	19	27	17
c1100_g1_i4	25	50	36	29	46	35	25	44	38	46	32	30
c1101_g1_i1	6	22	11	18	21	21	14	17	24	19	16	14
c1102_g1_i1	97	302	214	279	301	309	281	391	393	245	261	239
c1103_g1_i1	4	11	5	12	4	8	8	6	42	32	13	14
c1104_g1_i1	2684	4347	4542	2842	3176	4755	2751	4854	4891	4758	2886	3850
c1106_g1_i1	158	431	364	252	385	457	348	445	471	279	246	244
c1107_g1_i1	245	610	569	462	704	696	670	945	550	359	331	333
c1107_g1_i2	6	8	9	5	19	9	19	23	27	21	8	18
c1107_g1_i3	0	5	5	0	7	9	5	5	10	12	2	16
c1108_g1_i1	2	12	9	8	14	9	7	23	31	12	11	10
c1109_g1_i1	14	24	21	8	20	18	26	39	30	10	29	15
c1109_g1_i2	3	3	0	0	5	8	6	9	0	0	3	0
c1109_g1_i3	3	0	0	0	0	3	7	3	0	0	0	0
c1109_g1_i4	0	0	3	0	5	6	0	6	0	0	0	0
c110_g1_i1	0	3	0	0	0	0	10	3	0	0	0	0
c1110_g1_i1	3	10	10	5	8	3	3	11	6	12	11	0
c1111_g1_i1	51	165	143	150	135	169	151	264	238	181	150	168
c1112_g1_i1	33	120	91	111	92	81	102	165	155	120	136	101
c1112_g1_i2	4	11	10	10	7	11	17	15	16	19	8	15
c1113_g1_i1	23	41	25	24	31	23	22	44	51	38	37	33
c1114_g1_i1	251	321	296	225	426	645	290	469	290	153	207	181
c1115_g1_i1	4	9	4	11	6	4	11	9	29	6	5	11
c1116_g1_i1	9	11	9	5	12	4	10	15	16	8	10	8
c1117_g1_i1	88	130	94	99	132	123	121	184	119	78	91	98
c1118_g1_i1	771	1191	1090	969	1141	1042	1007	1576	1401	938	861	822
c1119_g1_i1	6	15	5	11	7	11	13	5	51	10	25	11
c111_g1_i1	6	14	7	15	23	17	34	24	25	4	18	3
c1120_g1_i1	5	3	5	3	3	2	3	5	12	0	5	5
c1121_g1_i1	5	7	5	4	3	1	4	4	13	11	6	6
c1121_g1_i2	49	73	92	71	124	90	98	127	82	84	68	98
c1121_g1_i3	19	30	23	18	22	26	25	25	8	12	15	16
c1122_g1_i1	8	12	18	10	4	1	4	5	24	8	19	22
c1123_g1_i1	8	5	18	7	8	16	16	3	5	5	4	1
c1124_g1_i1	3075	5889	5803	4134	5392	7187	5155	8354	7888	5743	4646	5392
c1125_g1_i1	9	29	25	19	39	17	30	44	67	14	48	71
c1126_g1_i1	17	56	35	71	50	35	64	59	96	61	71	67
c1126_g1_i2	0	0	0	11	0	0	0	0	0	0	0	0
c1126_g1_i3	0	5	0	0	21	0	0	9	0	0	0	9
c1126_g1_i4	2	4	0	0	5	10	0	6	0	5	0	6
c1127_g1_i1	4	10	0	0	0	0	5	10	0	0	8	0
c1127_g1_i2	3	6	4	2	3	2	6	6	4	2	4	8
c1127_g1_i3	4	7	7	3	4	5	5	0	0	6	2	7
c1127_g1_i4	3	4	8	0	2	6	6	8	2	2	2	6
c1127_g1_i5	3	9	4	2	8	9	10	17	8	7	11	9
c1128_g1_i1	0	2	8	4	3	0	2	9	10	0	4	6
c1129_g1_i1	3	10	12	7	8	12	10	15	11	7	4	8
c112_g1_i1	1346	2483	1798	1609	2329	2115	1403	2514	2211	1757	1523	1549
c112_g1_i2	1	1	4	1	4	1	1	1	5	4	4	8
c1130_g1_i1	0	4	1	5	0	0	0	0	4	0	3	6
c1130_g1_i2	133	214	176	219	244	189	187	278	281	193	199	179
c1130_g2_i1	76	170	93	151	172	111	117	191	196	127	123	112
c1131_g1_i1	190	405	361	333	406	311	414	476	533	318	276	226
c1132_g1_i1	21	9	22	15	31	14	27	24	38	32	20	18
c1133_g1_i1	7	15	24	26	20	7	53	47	15	14	30	18
c1134_g1_i1	477	580	529	455	852	800	664	685	534	266	336	233
c1134_g1_i2	89	151	135	99	168	105	132	176	206	126	115	114
c1134_g1_i3	54	107	76	67	101	86	101	112	110	71	81	56
c1134_g2_i1	58	75	87	75	98	65	70	117	115	66	64	66
c1134_g2_i2	7	34	34	15	14	32	20	27	15	21	3	11
c1135_g1_i1	7	13	25	11	4	10	10	17	13	11	9	7
c1136_g1_i1	4	18	13	10	19	14	29	17	23	5	7	5
c1136_g1_i2	453	641	614	471	655	715	483	691	727	565	392	493
c1136_g1_i3	372	575	520	398	578	581	379	665	637	439	347	435
c1137_g1_i1	516	748	703	546	723	751	518	838	814	558	448	498
c1137_g1_i2	66	124	120	68	100	131	84	147	149	107	67	94
c1137_g1_i3	44	64	73	62	57	75	69	98	102	67	52	52
c1138_g1_i1	69	101	107	66	96	120	73	115	118	110	74	78
c1139_g1_i1	68	130	107	87	97	97	118	147	172	111	122	100
c113_g1_i1	107	358	282	247	260	238	291	555	630	409	261	342
c1140_g1_i1	16	13	19	14	9	8	15	16	14	3	7	6
c1141_g1_i1	195	341	286	264	329	308	315	380	414	238	248	233
c1142_g1_i1	318	444	515	401	536	600	558	943	595	444	390	434
c1143_g1_i1	8	21	13	21	19	19	21	18	33	9	17	16
c1143_g1_i2	10	31	37	37	35	35	31	48	28	31	13	17
c1143_g1_i3	60	110	107	117	151	73	89	137	152	98	141	126
c1144_g1_i1	45	86	72	93	167	116	101	159	90	44	80	92
c1145_g1_i2	9	41	38	22	9	15	21	14	87	37	40	42
c1145_g1_i3	338	703	631	497	667	650	595	822	778	515	418	448
c1146_g1_i1	372	785	691	590	711	694	611	908	871	593	481	477
c1147_g1_i1	16	15	6	15	31	7	24	36	21	8	10	7
c1148_g1_i1	70	102	94	36	69	67	59	78	146	58	89	63
c1148_g1_i2	39	86	59	76	74	94	88	128	110	85	69	67
c1149_g1_i1	31	86	47	83	92	80	80	124	114	77	71	73
c1149_g1_i2	43	67	86	64	63	60	58	85	109	68	57	45
c1149_g1_i3	31	92	79	64	82	84	76	132	148	77	93	62
c1149_g1_i4	31	91	86	61	76	78	66	106	94	84	77	63
c114_g1_i1	51	100	93	62	90	87	89	129	147	106	92	80
c1150_g1_i1	5	15	8	8	9	10	8	6	13	5	11	14
c1151_g1_i1	0	5	1	0	6	0	2	5	8	2	3	4
c1152_g1_i1	166	414	327	316	187	181	169	238	786	434	467	458
c1153_g1_i1	65	118	131	76	94	118	82	137	155	106	63	112
c1154_g1_i1	24	62	37	35	86	43	60	88	37	12	13	8
c1155_g1_i1	36	75	82	85	121	48	128	173	237	105	149	80
c1155_g1_i2	0	2	2	2	0	2	5	2	6	3	2	0
c1155_g1_i3	4	12	2	12	8	2	2	13	19	11	10	14
c1156_g1_i2	62	149	116	180	161	107	117	220	168	156	155	140
c1156_g1_i3	15	25	22	19	17	21	34	38	37	24	24	29
c1157_g1_i1	4	21	14	14	23	17	14	27	24	16	15	11
c1158_g1_i1	10	8	4	6	23	10	6	17	14	9	10	5
c1158_g1_i2	35	36	27	4	14	13	12	24	46	24	12	13
c1159_g1_i1	21	21	22	5	9	9	10	18	29	14	12	10
c115_g1_i1	32	67	74	52	81	66	205	256	230	131	166	141
c1160_g1_i1	59	80	83	95	58	70	59	66	170	100	109	88
c1161_g1_i1	18	28	29	22	21	15	14	28	31	15	20	10
c1162_g1_i1	15	25	30	16	14	5	27	67	74	19	37	34
c1162_g1_i2	0	3	0	0	0	3	0	0	0	7	6	0
c1162_g1_i4	0	7	2	5	2	2	2	0	10	11	5	2
c1164_g1_i1	2	4	8	4	6	2	6	2	6	2	2	10
c1165_g1_i2	27	84	95	57	66	69	74	102	155	83	63	72
c1166_g1_i1	10	25	25	7	27	13	28	16	55	23	22	4
c1167_g1_i1	21	65	28	28	36	28	55	76	122	57	53	82
c1168_g1_i1	2	0	7	5	0	0	5	4	2	3	4	0
c1169_g1_i1	67	185	100	122	112	118	95	123	421	172	184	160
c1170_g1_i1	7	18	8	11	31	30	46	29	17	5	11	5
c1170_g1_i2	2	8	0	10	0	2	0	0	5	12	2	0
c1170_g2_i1	0	2	0	0	0	0	2	0	6	7	0	0
c1171_g1_i1	0	0	0	6	2	0	0	0	0	0	0	0
c1172_g1_i2	8	9	1	6	14	11	9	20	2	6	3	4
c1173_g1_i1	23	59	61	49	64	75	29	146	38	32	53	65
c1173_g1_i2	175	257	310	193	290	235	187	333	415	327	223	285
c1174_g1_i1	611	1000	1082	895	816	902	744	1264	1610	1289	800	1084
c1175_g1_i1	10	37	35	33	24	40	32	56	47	44	29	41
c1175_g1_i2	16	23	134	6	19	0	62	0	0	8	5	0
c1175_g1_i3	38	29	166	17	35	2	63	3	0	17	23	0
c1175_g1_i6	0	3	9	0	0	3	3	0	0	3	3	0
c1175_g1_i7	24	36	116	14	14	0	75	0	0	19	41	2
c1176_g1_i1	24	37	127	17	23	0	52	0	0	19	14	0
c1177_g1_i1	44	100	77	29	47	66	59	93	144	60	68	64
c1178_g1_i1	852	1479	1437	1087	1410	1465	1083	1662	1584	1093	1064	1104
c1179_g1_i1	8	36	28	27	5	9	11	11	73	48	27	23
c1179_g1_i2	18	51	48	49	49	41	40	72	69	52	47	46
c117_g1_i1	19	37	33	41	43	39	40	65	73	44	64	45
c1180_g1_i1	0	0	0	2	7	0	2	4	4	2	0	0
c1181_g1_i1	1	7	10	10	8	6	7	4	2	7	0	2
c1182_g1_i1	10	11	15	30	19	11	27	43	18	0	12	27
c1182_g2_i1	28105	32116	38491	36690	41815	45777	27561	57267	35310	37562	17477	32956
c1183_g1_i1	113	318	285	139	190	178	206	263	269	239	254	218
c1183_g1_i2	76	115	120	79	100	126	109	201	154	98	40	97
c1183_g1_i3	477	696	665	616	743	748	596	1015	872	711	527	706
c1184_g1_i1	32	40	35	32	38	47	33	61	53	16	28	38
c1185_g1_i1	18	20	14	27	29	10	34	73	35	21	30	15
c1185_g1_i2	186	279	265	203	274	249	234	363	373	242	205	212
c1185_g1_i3	182	288	261	225	336	310	251	326	395	218	198	255
c1186_g1_i2	181	257	273	217	312	264	261	333	397	258	215	254
c1187_g1_i1	9	37	22	35	25	19	20	38	63	32	34	30
c1187_g1_i2	747	1226	1034	830	1100	1177	952	1492	1130	886	663	704
c1188_g1_i1	635	1013	827	755	894	935	728	1173	934	723	561	598
c1188_g1_i2	326	637	559	404	637	687	594	751	759	450	538	442
c1188_g1_i3	305	495	477	374	523	535	364	609	584	403	400	333
c1189_g1_i1	12	27	23	9	16	15	23	20	21	19	17	11
c1189_g2_i1	160	151	156	152	246	210	194	213	202	167	174	105
c118_g1_i1	648	668	646	624	942	796	709	726	865	431	540	343
c1190_g1_i1	2	30	35	87	0	0	50	105	94	65	40	47
c1190_g1_i2	0	4	0	6	7	7	6	8	5	2	6	0
c1191_g1_i1	4	13	15	12	24	13	13	15	17	8	7	8
c1191_g1_i2	10	21	19	12	18	17	25	13	32	17	12	15
c1191_g1_i3	167	357	302	277	348	280	330	374	448	240	266	199
c1192_g1_i2	176	423	365	295	405	312	359	450	505	297	300	244
c1192_g1_i3	150	251	258	189	245	239	208	358	370	250	184	211
c1193_g1_i1	192	362	388	289	358	379	303	500	562	389	270	323
c1194_g1_i1	1411	2979	2769	2284	2116	1940	2007	2645	5130	3113	3157	2992
c1195_g1_i1	318	505	489	467	440	637	356	752	450	406	391	493
c1196_g1_i1	8	27	8	20	20	11	26	19	19	4	15	11
c1197_g1_i2	52	90	67	64	63	76	57	65	124	55	75	80
c1198_g1_i1	1715	2818	3005	2360	2941	3055	2577	4045	3783	2787	2323	2941
c1198_g1_i2	143	215	198	145	192	153	166	277	289	190	143	158
c1199_g1_i1	185	271	281	246	341	238	248	355	379	257	204	228
c119_g1_i1	19	49	22	27	42	51	26	35	91	49	32	29
c11_g1_i1	40	73	75	44	54	51	49	106	102	40	72	65
c1200_g1_i1	0	0	4	3	0	3	0	0	6	2	0	2
c1201_g1_i1	200	443	443	302	324	351	366	461	694	381	416	453
c1202_g1_i1	165	339	285	250	325	251	333	427	427	287	306	194
c1203_g1_i1	153	268	245	147	218	261	224	310	277	181	227	152
c1203_g1_i2	124	207	184	175	170	161	138	218	328	250	183	175
c1203_g1_i3	67	72	82	48	76	50	63	85	113	67	55	57
c1203_g1_i4	46	70	79	66	74	60	52	93	110	72	54	47
c1203_g2_i1	112	174	164	166	156	134	112	187	264	213	151	170
c1203_g2_i2	218	385	374	309	354	355	345	427	593	442	335	345
c1204_g1_i1	68	175	155	143	182	132	124	213	260	159	131	165
c1204_g1_i2	72	150	160	106	152	156	147	193	193	90	101	108
c1204_g1_i3	99	258	190	181	231	205	216	274	250	177	156	145
c1204_g1_i4	112	193	194	151	212	205	193	281	214	140	137	141
c1204_g1_i5	151	237	224	200	245	224	192	305	275	173	200	140
c1205_g1_i1	86	184	170	114	146	168	126	200	184	119	116	89
c1206_g1_i1	1	4	4	6	10	5	7	5	14	3	2	1
c1207_g1_i1	9	32	18	29	32	53	48	94	28	28	21	32
c1208_g1_i1	66	185	140	129	199	177	161	186	170	114	102	92
c1209_g1_i1	260	435	384	374	418	314	313	543	576	403	331	257
c120_g1_i1	1288	2089	1873	1543	1745	1936	1683	2403	2575	2083	1496	1576
c1210_g1_i1	4	0	0	0	4	3	0	0	7	3	0	2
c1210_g1_i2	13	27	33	13	33	30	22	37	30	16	32	19
c1211_g1_i1	17	28	37	15	33	34	31	35	46	18	25	25
c1211_g1_i2	69	188	160	156	204	150	191	219	245	119	169	121
c1212_g1_i1	72	218	186	179	197	184	220	264	294	159	167	138
c1213_g1_i1	14	27	16	36	30	20	24	45	44	26	25	19
c1214_g1_i2	98	163	192	118	189	194	139	263	180	91	93	114
c1215_g1_i1	664	1547	1187	904	982	1259	1233	1686	1926	1325	962	977
c1215_g1_i2	1	6	5	4	3	5	10	5	5	3	6	2
c1216_g1_i1	4	5	3	5	4	3	3	11	6	2	7	4
c1217_g1_i1	12	17	9	22	12	4	4	4	66	16	48	16
c1217_g2_i1	328	622	538	468	550	508	570	657	850	432	578	487
c1218_g1_i1	22	39	27	36	46	27	36	52	60	19	47	38
c1218_g1_i2	541	827	769	624	724	924	752	1121	1109	880	520	722
c1219_g1_i1	299	594	537	438	534	615	457	755	655	601	375	492
c1219_g1_i2	27	16	23	11	14	54	31	6	56	43	31	33
c121_g1_i1	17	8	14	5	25	52	8	5	43	21	25	31
c1220_g1_i1	4	5	12	7	5	14	10	2	36	16	2	7
c1220_g1_i2	67	132	127	110	124	94	106	158	178	107	98	90
c1220_g1_i3	49	94	92	91	100	84	92	124	150	74	82	72
c1221_g1_i1	85	152	140	125	144	118	137	196	201	135	129	98
c1222_g1_i1	0	3	2	2	2	2	2	3	4	2	2	1
c1222_g1_i3	3	2	2	2	15	16	9	8	21	2	14	2
c1222_g2_i1	656	890	673	506	1013	719	700	1320	685	339	497	504
c1222_g3_i1	2	7	11	8	11	10	11	11	36	18	9	3
c1223_g1_i1	0	11	7	4	14	7	15	0	4	0	9	3
c1224_g1_i1	22	59	37	55	48	47	49	46	66	32	37	31
c1224_g2_i1	50	173	127	108	125	105	141	143	373	155	234	187
c1224_g3_i1	53	72	81	39	53	38	27	79	66	52	64	48
c1225_g1_i1	1606	3411	2745	2741	2686	3854	2934	4742	4318	3357	2331	2554
c1225_g1_i2	102	171	138	150	198	139	126	174	229	138	169	138
c1225_g1_i3	70	145	105	94	114	104	101	149	202	123	104	82
c1226_g1_i1	136	240	191	187	222	183	189	274	308	212	204	176
c1226_g1_i2	67	103	66	64	76	68	77	120	107	81	53	72
